,date,event_name,digital_button,photoresistor,temperature,humidity
3119,November 21 2019 at 01:22AM,esp8266_readings,1,1024,16.90,48.00
3120,November 21 2019 at 01:23AM,esp8266_readings,1,1024,16.90,50.00
3121,November 21 2019 at 01:24AM,esp8266_readings,1,1024,16.90,49.00
3122,November 21 2019 at 01:25AM,esp8266_readings,1,1024,16.90,48.00
3123,November 21 2019 at 01:26AM,esp8266_readings,1,1024,16.90,49.00
3124,November 21 2019 at 01:27AM,esp8266_readings,1,1024,16.90,49.00
3125,November 21 2019 at 01:28AM,esp8266_readings,1,1024,16.90,49.00
3126,November 21 2019 at 01:29AM,esp8266_readings,1,1024,16.90,49.00
3127,November 21 2019 at 01:30AM,esp8266_readings,1,1024,16.90,50.00
3128,November 21 2019 at 01:31AM,esp8266_readings,1,1024,16.90,49.00
3129,November 21 2019 at 01:32AM,esp8266_readings,1,1024,16.90,49.00
3130,November 21 2019 at 01:33AM,esp8266_readings,1,1024,16.80,49.00
3131,November 21 2019 at 01:34AM,esp8266_readings,1,1024,16.80,49.00
3132,November 21 2019 at 01:35AM,esp8266_readings,1,1024,16.80,50.00
3133,November 21 2019 at 01:36AM,esp8266_readings,1,1024,16.80,49.00
3134,November 21 2019 at 01:37AM,esp8266_readings,1,1024,16.80,49.00
3135,November 21 2019 at 01:38AM,esp8266_readings,1,1024,16.70,49.00
3136,November 21 2019 at 01:39AM,esp8266_readings,1,1024,16.80,50.00
3137,November 21 2019 at 01:40AM,esp8266_readings,1,1024,16.80,49.00
3138,November 21 2019 at 01:41AM,esp8266_readings,1,1024,16.80,50.00
3139,November 21 2019 at 01:42AM,esp8266_readings,1,1024,16.80,49.00
3140,November 21 2019 at 01:43AM,esp8266_readings,1,1024,16.70,49.00
3141,November 21 2019 at 01:44AM,esp8266_readings,1,1024,16.70,49.00
3142,November 21 2019 at 01:45AM,esp8266_readings,1,1024,16.70,49.00
3143,November 21 2019 at 01:46AM,esp8266_readings,1,1024,16.70,49.00
3144,November 21 2019 at 01:47AM,esp8266_readings,1,1024,16.70,50.00
3145,November 21 2019 at 01:48AM,esp8266_readings,1,1024,16.70,50.00
3146,November 21 2019 at 01:49AM,esp8266_readings,1,1024,16.70,51.00
3147,November 21 2019 at 01:50AM,esp8266_readings,1,1024,16.70,49.00
3148,November 21 2019 at 01:51AM,esp8266_readings,1,1024,16.70,50.00
3149,November 21 2019 at 01:52AM,esp8266_readings,1,1024,16.70,50.00
3150,November 21 2019 at 01:53AM,esp8266_readings,1,1024,16.70,50.00
3151,November 21 2019 at 01:54AM,esp8266_readings,1,1024,16.70,50.00
3152,November 21 2019 at 01:55AM,esp8266_readings,1,1024,16.70,50.00
3153,November 21 2019 at 01:56AM,esp8266_readings,1,1024,16.70,50.00
3154,November 21 2019 at 01:57AM,esp8266_readings,1,1024,16.70,50.00
3155,November 21 2019 at 01:58AM,esp8266_readings,1,1024,16.70,50.00
3156,November 21 2019 at 01:59AM,esp8266_readings,1,1024,16.70,49.00
3157,November 21 2019 at 02:00AM,esp8266_readings,1,1024,16.70,49.00
3158,November 21 2019 at 02:01AM,esp8266_readings,1,1024,16.60,49.00
3159,November 21 2019 at 02:02AM,esp8266_readings,1,1024,16.60,50.00
3160,November 21 2019 at 02:03AM,esp8266_readings,1,1024,16.60,50.00
3161,November 21 2019 at 02:04AM,esp8266_readings,1,1024,16.60,50.00
3162,November 21 2019 at 02:05AM,esp8266_readings,1,1024,16.60,50.00
3163,November 21 2019 at 02:06AM,esp8266_readings,1,1024,16.60,50.00
3164,November 21 2019 at 02:07AM,esp8266_readings,1,1024,16.60,50.00
3165,November 21 2019 at 02:08AM,esp8266_readings,1,1024,16.60,50.00
3166,November 21 2019 at 02:09AM,esp8266_readings,1,1024,16.60,50.00
3167,November 21 2019 at 02:10AM,esp8266_readings,1,1024,16.50,49.00
3168,November 21 2019 at 02:11AM,esp8266_readings,1,1024,16.60,50.00
3169,November 21 2019 at 02:12AM,esp8266_readings,1,1024,16.60,50.00
3170,November 21 2019 at 02:13AM,esp8266_readings,1,1024,16.60,50.00
3171,November 21 2019 at 02:14AM,esp8266_readings,1,1024,16.60,50.00
3172,November 21 2019 at 02:15AM,esp8266_readings,1,1024,16.50,49.00
3173,November 21 2019 at 02:16AM,esp8266_readings,1,1024,16.50,49.00
3174,November 21 2019 at 02:17AM,esp8266_readings,1,1024,16.60,51.00
3175,November 21 2019 at 02:18AM,esp8266_readings,1,1024,16.60,50.00
3176,November 21 2019 at 02:19AM,esp8266_readings,1,1024,16.60,50.00
3177,November 21 2019 at 02:20AM,esp8266_readings,1,1024,16.60,51.00
3178,November 21 2019 at 02:21AM,esp8266_readings,1,1024,16.60,52.00
3179,November 21 2019 at 02:22AM,esp8266_readings,1,1024,16.70,51.00
3180,November 21 2019 at 02:23AM,esp8266_readings,1,1024,16.70,53.00
3181,November 21 2019 at 02:24AM,esp8266_readings,1,1024,16.70,52.00
3182,November 21 2019 at 02:25AM,esp8266_readings,1,1024,16.70,52.00
3183,November 21 2019 at 02:26AM,esp8266_readings,1,1024,16.70,53.00
3184,November 21 2019 at 02:27AM,esp8266_readings,1,1024,16.70,52.00
3185,November 21 2019 at 02:28AM,esp8266_readings,1,1024,16.70,50.00
3186,November 21 2019 at 02:29AM,esp8266_readings,1,1024,16.70,52.00
3187,November 21 2019 at 02:30AM,esp8266_readings,1,1024,16.60,53.00
3188,November 21 2019 at 02:31AM,esp8266_readings,1,1024,16.70,53.00
3189,November 21 2019 at 02:32AM,esp8266_readings,1,1024,16.70,52.00
3190,November 21 2019 at 02:33AM,esp8266_readings,1,1024,16.70,53.00
3191,November 21 2019 at 02:34AM,esp8266_readings,1,1024,16.70,49.00
3192,November 21 2019 at 02:35AM,esp8266_readings,1,1024,16.60,49.00
3193,November 21 2019 at 02:36AM,esp8266_readings,1,1024,16.60,48.00
3194,November 21 2019 at 02:37AM,esp8266_readings,1,1024,16.60,52.00
3195,November 21 2019 at 02:38AM,esp8266_readings,1,1024,16.60,51.00
3196,November 21 2019 at 02:39AM,esp8266_readings,1,1024,16.60,51.00
3197,November 21 2019 at 02:40AM,esp8266_readings,1,1024,16.60,52.00
3198,November 21 2019 at 02:41AM,esp8266_readings,1,1024,16.60,52.00
3199,November 21 2019 at 02:42AM,esp8266_readings,1,1024,16.60,53.00
3200,November 21 2019 at 02:43AM,esp8266_readings,1,1024,16.70,53.00
3201,November 21 2019 at 02:44AM,esp8266_readings,1,1024,16.70,53.00
3202,November 21 2019 at 02:45AM,esp8266_readings,1,1024,16.70,53.00
3203,November 21 2019 at 02:46AM,esp8266_readings,1,1024,16.70,51.00
3204,November 21 2019 at 02:47AM,esp8266_readings,1,1024,16.70,52.00
3205,November 21 2019 at 02:48AM,esp8266_readings,1,1024,16.70,53.00
3206,November 21 2019 at 02:49AM,esp8266_readings,1,1024,16.70,53.00
3207,November 21 2019 at 02:50AM,esp8266_readings,1,1024,16.70,51.00
3208,November 21 2019 at 02:51AM,esp8266_readings,1,1024,16.60,53.00
3209,November 21 2019 at 02:52AM,esp8266_readings,1,1024,16.60,53.00
3210,November 21 2019 at 02:53AM,esp8266_readings,1,1024,16.60,53.00
3211,November 21 2019 at 02:54AM,esp8266_readings,1,1024,16.60,53.00
3212,November 21 2019 at 02:55AM,esp8266_readings,1,1024,16.60,53.00
3213,November 21 2019 at 02:56AM,esp8266_readings,1,1024,16.60,53.00
3214,November 21 2019 at 02:57AM,esp8266_readings,1,1024,16.70,53.00
3215,November 21 2019 at 02:58AM,esp8266_readings,1,1024,16.70,53.00
3216,November 21 2019 at 02:59AM,esp8266_readings,1,1024,16.70,53.00
3217,November 21 2019 at 03:00AM,esp8266_readings,1,1024,16.70,53.00
3218,November 21 2019 at 03:01AM,esp8266_readings,1,1024,16.60,53.00
3219,November 21 2019 at 03:02AM,esp8266_readings,1,1024,16.70,53.00
3220,November 21 2019 at 03:03AM,esp8266_readings,1,1024,16.70,52.00
3221,November 21 2019 at 03:04AM,esp8266_readings,1,1024,16.60,51.00
3222,November 21 2019 at 03:05AM,esp8266_readings,1,1024,16.60,53.00
3223,November 21 2019 at 03:06AM,esp8266_readings,1,1024,16.60,54.00
3224,November 21 2019 at 03:07AM,esp8266_readings,1,1024,16.60,53.00
3225,November 21 2019 at 03:08AM,esp8266_readings,1,1024,16.60,51.00
3226,November 21 2019 at 03:09AM,esp8266_readings,1,1024,16.50,51.00
3227,November 21 2019 at 03:10AM,esp8266_readings,1,1024,16.50,49.00
3228,November 21 2019 at 03:11AM,esp8266_readings,1,1024,16.40,52.00
3229,November 21 2019 at 03:12AM,esp8266_readings,1,1024,16.40,51.00
3230,November 21 2019 at 03:13AM,esp8266_readings,1,1024,16.40,54.00
3231,November 21 2019 at 03:14AM,esp8266_readings,1,1024,16.50,54.00
3232,November 21 2019 at 03:15AM,esp8266_readings,1,1024,16.50,54.00
3233,November 21 2019 at 03:16AM,esp8266_readings,1,1024,16.60,54.00
3234,November 21 2019 at 03:17AM,esp8266_readings,1,1024,16.50,52.00
3235,November 21 2019 at 03:18AM,esp8266_readings,1,1024,16.50,52.00
3236,November 21 2019 at 03:19AM,esp8266_readings,1,1024,16.50,53.00
3237,November 21 2019 at 03:20AM,esp8266_readings,1,1024,16.60,54.00
3238,November 21 2019 at 03:21AM,esp8266_readings,1,1024,16.60,53.00
3239,November 21 2019 at 03:22AM,esp8266_readings,1,1024,16.60,53.00
3240,November 21 2019 at 03:23AM,esp8266_readings,1,1024,16.50,53.00
3241,November 21 2019 at 03:24AM,esp8266_readings,1,1024,16.50,54.00
3242,November 21 2019 at 03:25AM,esp8266_readings,1,1024,16.50,54.00
3243,November 21 2019 at 03:26AM,esp8266_readings,1,1024,16.50,53.00
3244,November 21 2019 at 03:27AM,esp8266_readings,1,1024,16.50,52.00
3245,November 21 2019 at 03:28AM,esp8266_readings,1,1024,16.50,53.00
3246,November 21 2019 at 03:29AM,esp8266_readings,1,1024,16.50,53.00
3247,November 21 2019 at 03:30AM,esp8266_readings,1,1024,16.40,53.00
3248,November 21 2019 at 03:31AM,esp8266_readings,1,1024,16.50,53.00
3249,November 21 2019 at 03:32AM,esp8266_readings,1,1024,16.50,53.00
3250,November 21 2019 at 03:33AM,esp8266_readings,1,1024,16.50,53.00
3251,November 21 2019 at 03:34AM,esp8266_readings,1,1024,16.50,53.00
3252,November 21 2019 at 03:35AM,esp8266_readings,1,1024,16.50,53.00
3253,November 21 2019 at 03:36AM,esp8266_readings,1,1024,16.40,53.00
3254,November 21 2019 at 03:37AM,esp8266_readings,1,1024,16.40,53.00
3255,November 21 2019 at 03:38AM,esp8266_readings,1,1024,16.40,53.00
3256,November 21 2019 at 03:39AM,esp8266_readings,1,1024,16.40,53.00
3257,November 21 2019 at 03:40AM,esp8266_readings,1,1024,16.50,53.00
3258,November 21 2019 at 03:41AM,esp8266_readings,1,1024,16.40,53.00
3259,November 21 2019 at 03:42AM,esp8266_readings,1,1024,16.50,53.00
3260,November 21 2019 at 03:43AM,esp8266_readings,1,1024,16.40,53.00
3261,November 21 2019 at 03:44AM,esp8266_readings,1,1024,16.40,52.00
3262,November 21 2019 at 03:45AM,esp8266_readings,1,1024,16.40,53.00
3263,November 21 2019 at 03:46AM,esp8266_readings,1,1024,16.40,52.00
3264,November 21 2019 at 03:47AM,esp8266_readings,1,1024,16.40,53.00
3265,November 21 2019 at 03:48AM,esp8266_readings,1,1024,16.40,53.00
3266,November 21 2019 at 03:49AM,esp8266_readings,1,1024,16.50,53.00
3267,November 21 2019 at 03:50AM,esp8266_readings,1,1024,16.40,54.00
3268,November 21 2019 at 03:51AM,esp8266_readings,1,1024,16.50,53.00
3269,November 21 2019 at 03:52AM,esp8266_readings,1,1024,16.40,53.00
3270,November 21 2019 at 03:53AM,esp8266_readings,1,1024,16.50,53.00
3271,November 21 2019 at 03:54AM,esp8266_readings,1,1024,16.40,51.00
3272,November 21 2019 at 03:55AM,esp8266_readings,1,1024,16.40,50.00
3273,November 21 2019 at 03:56AM,esp8266_readings,1,1024,16.30,52.00
3274,November 21 2019 at 03:57AM,esp8266_readings,1,1024,16.30,53.00
3275,November 21 2019 at 03:58AM,esp8266_readings,1,1024,16.30,51.00
3276,November 21 2019 at 03:59AM,esp8266_readings,1,1024,16.30,52.00
3277,November 21 2019 at 04:00AM,esp8266_readings,1,1024,16.30,54.00
3278,November 21 2019 at 04:01AM,esp8266_readings,1,1024,16.30,52.00
3279,November 21 2019 at 04:02AM,esp8266_readings,1,1024,16.30,53.00
3280,November 21 2019 at 04:03AM,esp8266_readings,1,1024,16.30,53.00
3281,November 21 2019 at 04:04AM,esp8266_readings,1,1024,16.30,51.00
3282,November 21 2019 at 04:05AM,esp8266_readings,1,1024,16.30,53.00
3283,November 21 2019 at 04:06AM,esp8266_readings,1,1024,16.30,54.00
3284,November 21 2019 at 04:07AM,esp8266_readings,1,1024,16.30,51.00
3285,November 21 2019 at 04:08AM,esp8266_readings,1,1024,16.30,53.00
3286,November 21 2019 at 04:09AM,esp8266_readings,1,1024,16.30,53.00
3287,November 21 2019 at 04:10AM,esp8266_readings,1,1024,16.20,51.00
3288,November 21 2019 at 04:11AM,esp8266_readings,1,1024,16.20,51.00
3289,November 21 2019 at 04:13AM,esp8266_readings,1,1024,16.20,53.00
3290,November 21 2019 at 04:14AM,esp8266_readings,1,1024,16.20,54.00
3291,November 21 2019 at 04:15AM,esp8266_readings,1,1024,16.20,53.00
3292,November 21 2019 at 04:16AM,esp8266_readings,1,1024,16.30,52.00
3293,November 21 2019 at 04:17AM,esp8266_readings,1,1024,16.20,53.00
3294,November 21 2019 at 04:18AM,esp8266_readings,1,1024,16.20,52.00
3295,November 21 2019 at 04:19AM,esp8266_readings,1,1024,16.10,52.00
3296,November 21 2019 at 04:20AM,esp8266_readings,1,1024,16.20,54.00
3297,November 21 2019 at 04:21AM,esp8266_readings,1,1024,16.20,53.00
3298,November 21 2019 at 04:22AM,esp8266_readings,1,1024,16.20,54.00
3299,November 21 2019 at 04:23AM,esp8266_readings,1,1024,16.20,53.00
3300,November 21 2019 at 04:24AM,esp8266_readings,1,1024,16.20,51.00
3301,November 21 2019 at 04:25AM,esp8266_readings,1,1024,16.20,52.00
3302,November 21 2019 at 04:26AM,esp8266_readings,1,1024,16.30,54.00
3303,November 21 2019 at 04:27AM,esp8266_readings,1,1024,16.30,52.00
3304,November 21 2019 at 04:28AM,esp8266_readings,1,1024,16.40,53.00
3305,November 21 2019 at 04:29AM,esp8266_readings,1,1024,16.40,54.00
3306,November 21 2019 at 04:30AM,esp8266_readings,1,1024,16.50,53.00
3307,November 21 2019 at 04:31AM,esp8266_readings,1,1024,16.50,54.00
3308,November 21 2019 at 04:32AM,esp8266_readings,1,1024,16.60,54.00
3309,November 21 2019 at 04:33AM,esp8266_readings,1,1024,16.60,54.00
3310,November 21 2019 at 04:34AM,esp8266_readings,1,1024,16.60,53.00
3311,November 21 2019 at 04:35AM,esp8266_readings,1,1024,16.70,54.00
3312,November 21 2019 at 04:36AM,esp8266_readings,1,1024,16.70,53.00
3313,November 21 2019 at 04:37AM,esp8266_readings,1,1024,16.70,53.00
3314,November 21 2019 at 04:38AM,esp8266_readings,1,1024,16.70,52.00
3315,November 21 2019 at 04:39AM,esp8266_readings,1,1024,16.70,52.00
3316,November 21 2019 at 04:40AM,esp8266_readings,1,1024,16.70,52.00
3317,November 21 2019 at 04:41AM,esp8266_readings,1,1024,16.70,52.00
3318,November 21 2019 at 04:42AM,esp8266_readings,1,1024,16.70,52.00
3319,November 21 2019 at 04:43AM,esp8266_readings,1,1024,16.70,51.00
3320,November 21 2019 at 04:44AM,esp8266_readings,1,1024,16.70,51.00
3321,November 21 2019 at 04:45AM,esp8266_readings,1,1024,16.70,51.00
3322,November 21 2019 at 04:46AM,esp8266_readings,1,1024,16.70,51.00
3323,November 21 2019 at 04:47AM,esp8266_readings,1,1024,16.70,51.00
3324,November 21 2019 at 04:48AM,esp8266_readings,1,1024,16.70,51.00
3325,November 21 2019 at 04:49AM,esp8266_readings,1,1024,16.70,51.00
3326,November 21 2019 at 04:50AM,esp8266_readings,1,1024,16.70,50.00
3327,November 21 2019 at 04:51AM,esp8266_readings,1,1024,16.70,50.00
3328,November 21 2019 at 04:52AM,esp8266_readings,1,1024,16.70,50.00
3329,November 21 2019 at 04:53AM,esp8266_readings,1,1024,16.70,50.00
3330,November 21 2019 at 04:54AM,esp8266_readings,1,1024,16.80,50.00
3331,November 21 2019 at 04:55AM,esp8266_readings,1,1024,16.80,50.00
3332,November 21 2019 at 04:56AM,esp8266_readings,1,1024,16.80,50.00
3333,November 21 2019 at 04:57AM,esp8266_readings,1,1024,16.80,50.00
3334,November 21 2019 at 04:58AM,esp8266_readings,1,1024,16.80,50.00
3335,November 21 2019 at 04:59AM,esp8266_readings,1,1024,16.90,50.00
3336,November 21 2019 at 05:00AM,esp8266_readings,1,1024,16.90,50.00
3337,November 21 2019 at 05:01AM,esp8266_readings,1,1024,16.90,50.00
3338,November 21 2019 at 05:02AM,esp8266_readings,1,1024,16.90,49.00
3339,November 21 2019 at 05:03AM,esp8266_readings,1,1024,16.90,49.00
3340,November 21 2019 at 05:04AM,esp8266_readings,1,1024,16.90,49.00
3341,November 21 2019 at 05:05AM,esp8266_readings,1,1024,16.90,49.00
3342,November 21 2019 at 05:06AM,esp8266_readings,1,1024,16.90,49.00
3343,November 21 2019 at 05:07AM,esp8266_readings,1,1024,16.90,49.00
3344,November 21 2019 at 05:08AM,esp8266_readings,1,1024,16.90,49.00
3345,November 21 2019 at 05:09AM,esp8266_readings,1,1024,16.90,48.00
3346,November 21 2019 at 05:10AM,esp8266_readings,1,1024,16.90,49.00
3347,November 21 2019 at 05:11AM,esp8266_readings,1,1024,16.90,49.00
3348,November 21 2019 at 05:12AM,esp8266_readings,1,1024,16.90,49.00
3349,November 21 2019 at 05:13AM,esp8266_readings,1,1024,17.00,49.00
3350,November 21 2019 at 05:14AM,esp8266_readings,1,1024,17.00,49.00
3351,November 21 2019 at 05:15AM,esp8266_readings,1,1024,17.00,49.00
3352,November 21 2019 at 05:16AM,esp8266_readings,1,1024,17.00,48.00
3353,November 21 2019 at 05:17AM,esp8266_readings,1,1024,17.00,48.00
3354,November 21 2019 at 05:18AM,esp8266_readings,1,1024,17.00,48.00
3355,November 21 2019 at 05:19AM,esp8266_readings,1,1024,17.00,48.00
3356,November 21 2019 at 05:20AM,esp8266_readings,1,1024,17.00,48.00
3357,November 21 2019 at 05:21AM,esp8266_readings,1,1024,17.00,48.00
3358,November 21 2019 at 05:22AM,esp8266_readings,1,1024,17.00,48.00
3359,November 21 2019 at 05:23AM,esp8266_readings,1,1024,17.00,48.00
3360,November 21 2019 at 05:24AM,esp8266_readings,1,1024,17.00,48.00
3361,November 21 2019 at 05:25AM,esp8266_readings,1,1024,17.00,48.00
3362,November 21 2019 at 05:26AM,esp8266_readings,1,1024,17.00,48.00
3363,November 21 2019 at 05:27AM,esp8266_readings,1,1024,17.00,47.00
3364,November 21 2019 at 05:28AM,esp8266_readings,1,1024,17.00,48.00
3365,November 21 2019 at 05:29AM,esp8266_readings,1,1024,17.00,47.00
3366,November 21 2019 at 05:30AM,esp8266_readings,1,1024,17.10,47.00
3367,November 21 2019 at 05:31AM,esp8266_readings,1,1024,17.10,48.00
3368,November 21 2019 at 05:32AM,esp8266_readings,1,1024,17.10,47.00
3369,November 21 2019 at 05:33AM,esp8266_readings,1,1024,17.10,48.00
3370,November 21 2019 at 05:34AM,esp8266_readings,1,1024,17.10,47.00
3371,November 21 2019 at 05:35AM,esp8266_readings,1,1024,17.10,47.00
3372,November 21 2019 at 05:36AM,esp8266_readings,1,1024,17.10,47.00
3373,November 21 2019 at 05:37AM,esp8266_readings,1,1024,17.10,47.00
3374,November 21 2019 at 05:38AM,esp8266_readings,1,1024,17.10,47.00
3375,November 21 2019 at 05:39AM,esp8266_readings,1,1024,17.10,47.00
3376,November 21 2019 at 05:40AM,esp8266_readings,1,1024,17.10,47.00
3377,November 21 2019 at 05:41AM,esp8266_readings,1,1024,17.10,47.00
3378,November 21 2019 at 05:42AM,esp8266_readings,1,1024,17.10,47.00
3379,November 21 2019 at 05:43AM,esp8266_readings,1,1024,17.10,47.00
3380,November 21 2019 at 05:44AM,esp8266_readings,1,1024,17.20,47.00
3381,November 21 2019 at 05:45AM,esp8266_readings,1,1024,17.20,47.00
3382,November 21 2019 at 05:46AM,esp8266_readings,1,1024,17.20,47.00
3383,November 21 2019 at 05:47AM,esp8266_readings,1,1024,17.20,47.00
3384,November 21 2019 at 05:48AM,esp8266_readings,1,1024,17.20,47.00
3385,November 21 2019 at 05:49AM,esp8266_readings,1,1024,17.20,47.00
3386,November 21 2019 at 05:50AM,esp8266_readings,1,1024,17.20,47.00
3387,November 21 2019 at 05:51AM,esp8266_readings,1,1024,17.20,47.00
3388,November 21 2019 at 05:52AM,esp8266_readings,1,1024,17.20,47.00
3389,November 21 2019 at 05:53AM,esp8266_readings,1,1024,17.20,47.00
3390,November 21 2019 at 05:54AM,esp8266_readings,1,1024,17.20,47.00
3391,November 21 2019 at 05:55AM,esp8266_readings,1,1024,17.20,46.00
3392,November 21 2019 at 05:56AM,esp8266_readings,1,1024,17.30,46.00
3393,November 21 2019 at 05:57AM,esp8266_readings,1,1024,17.30,47.00
3394,November 21 2019 at 05:58AM,esp8266_readings,1,1024,17.30,46.00
3395,November 21 2019 at 05:59AM,esp8266_readings,1,1024,17.30,47.00
3396,November 21 2019 at 06:00AM,esp8266_readings,1,1024,17.30,46.00
3397,November 21 2019 at 06:01AM,esp8266_readings,1,1024,17.30,46.00
3398,November 21 2019 at 06:02AM,esp8266_readings,1,1024,17.30,46.00
3399,November 21 2019 at 06:03AM,esp8266_readings,1,1024,17.30,46.00
3400,November 21 2019 at 06:04AM,esp8266_readings,1,1024,17.30,46.00
3401,November 21 2019 at 06:05AM,esp8266_readings,1,1024,17.30,46.00
3402,November 21 2019 at 06:06AM,esp8266_readings,1,1024,17.30,46.00
3403,November 21 2019 at 06:07AM,esp8266_readings,1,1024,17.30,46.00
3404,November 21 2019 at 06:08AM,esp8266_readings,1,1024,17.30,46.00
3405,November 21 2019 at 06:09AM,esp8266_readings,1,1024,17.30,46.00
3406,November 21 2019 at 06:10AM,esp8266_readings,1,1024,17.30,46.00
3407,November 21 2019 at 06:11AM,esp8266_readings,1,1024,17.30,46.00
3408,November 21 2019 at 06:12AM,esp8266_readings,1,1024,17.30,46.00
3409,November 21 2019 at 06:13AM,esp8266_readings,1,1024,17.30,46.00
3410,November 21 2019 at 06:14AM,esp8266_readings,1,1024,17.30,46.00
3411,November 21 2019 at 06:15AM,esp8266_readings,1,1024,17.30,46.00
